pid,location,totval
20157,"656 LAMBERT RDORANGE, CT 06477-1805",40900
20158,200 ORCHARD ST  #309,72400
20159,20 YORK ST,49900
20160,20 YORK ST,78700
20161,MCS-2 ATTN: TAX DEPT789 HOWARD AVE,58100
20162,20 YORK ST,56400
20163,20 YORK ST,76500
20164,20 YORK ST,78100
20165,20 YORK ST,74500
20166,20 YORK ST,51000
20167,20 YORK ST,78700
20168,97 SCRANTON ST,68300
20169,153 GREENWOOD ST,15700
20170,153 GREENWOOD ST,97800
20171,157 GREENWOOD ST,98300
20172,132 TOWNSEND TER,119100
20173,16 HERVEY ST,292100
20174,16 HERVEY ST,197200
20175,628 GEORGE ST STE 1,135700
20176,624 GEORGE ST,190800
20177,624 GEORGE ST,26800
20178,19 HOWE ST REAR,576200
20179,20 YORK ST,44200
20180,2115 CHAPEL ST,139900
20181,"12 BOND ST #7BGREAT NECK, NY 11021",132700
20182,254 ORCHARD ST,112600
20183,"P O BOX 2661WEST HAVEN, CT 06516",183000
20184,PO BOX 8151,90200
20185,47 GILBERT AV,120700
20186,624 GEORGE ST,110200
20187,624 GEORGE ST,190200
20188,153 GREENWOOD ST,89800
20189,"PO BOX 317546NEWINGTON, CT 06131-7546",20100
20190,217 ORCHARD ST,97700
20191,"383 KINGSTON AV STE 91BROOKLYN, NY 11213",37500
20192,225 ORCHARD ST,130400
20193,229 ORCHARD ST,93300
20194,20 YORK ST,300
20195,20 YORK ST,16000
20196,16 GILBERT AV,85500
20197,14 GILBERT AV,90100
20198,"PO BOX 650043DALLAS, TX 75265",106200
20199,7 RIDGE ST,90500
20200,2 GILBERT AV,84800
20201,"2 BUCKINGHAM PLGREENWICH, CT 06511",70900
20202,165 CHURCH ST,16000
20203,165 CHURCH ST,16000
20204,254 COLLEGE ST,229200
20205,2115 CHAPEL ST,127400
20206,"35 LATTANZI ST #1WEST HAVEN, CT 06516",111000
20207,20 YORK ST,280600
20208,20 YORK ST,132500
20209,"91 ELM STNORTH HAVEN, CT 06473",16400
20210,590 GEORGE ST,123000
20211,165 CHURCH ST,548200
20212,19 HOWE ST,359400
20213,5 GILBERT AV,105200
20214,7 GILBERT AV E,135400
20215,"PO BOX 317546NEWINGTON, CT 06131-7546",17100
20216,NA,NA
20217,2 CONSTANCE B MOTLY ST,107900
20218,6 CONSTANCE B MOTLEY ST,107900
20219,165 CHURCH ST,17400
20220,360 ORANGE ST,2069900
20221,569 GEORGE ST,49400
20222,"7 HAYCORN HOLLOW RDSOUTH HERO, VT 05486",165400
20223,NA,NA
20224,50 FITCH ST #206B,75000
20225,20 YORK ST,70300
20226,20 YORK ST,72000
20227,20 YORK ST,546400
20228,20 YORK ST,916900
20229,20 YORK ST,6026900
20230,20 YORK ST,406400
20231,20 YORK ST,71700
20232,20 YORK ST,75100
20233,20 YORK ST,6379200
20234,20 YORK ST,481300
20235,20 YORK ST,81700
20236,"1707 LITCHFIELD TPKEWOODBRIDGE, CT 06525",258600
20237,1330 CHAPEL ST,228700
20238,NA,NA
20239,162 DAY ST,155400
20240,"61 RICHMOND STBROOKLYN, NY 11208",156300
20241,"C/O ROSLYN MOSKOWITZ-KRUGMAN574 NUTLEY DR #AMONROE TURNPIKE, NJ 08831",60300
20242,543 GEORGE ST,42700
20243,543 GEORGE ST,418400
20244,569 GEORGE ST,111800
20245,563 GEORGE ST,2155900
20246,569 GEORGE ST,297400
20247,569 GEORGE ST,165500
20248,20 YORK ST,27200
20249,20 YORK ST,20600
20250,"6 BITTERSWEET DRNORTH BRANFORD, CT 06471",1038400
20251,23 BEERS ST,24600
20252,23 BEERS ST,23800
20253,23 BEERS ST,360400
20254,23 BEERS ST,145400
20255,33 BEERS ST,225500
20256,37 BEERS ST,104200
20257,43 BEERS ST,174800
20258,49 BEERS ST,176400
20259,51 BEERS ST,143100
20260,55 BEERS ST,128100
20261,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",317900
20262,230 EDGEWOOD AV,1987700
20263,NA,NA
20264,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",368700
20265,230 EDGEWOOD AV,37800
20266,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",366700
20267,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",125500
20268,52 WEST PROSPECT ST,169200
20269,50 FITCH ST 206B,270700
20270,370 ORCHARD ST,121400
20271,366 ORCHARD ST,122800
20272,358 ORCHARD ST,170600
20273,20 YORK ST,482400
20274,1395 CHAPEL ST,192800
20275,19 HOWE ST,423600
20276,19 HOWE ST - REAR BLDG,453200
20277,19 HOWE ST,204300
20278,"419 WHALLEY AV, SUITE 202",101300
20279,19 HOWE ST,100100
20280,19 HOWE STCARRIAGE HOUSE,1128300
20281,381 ORCHARD ST,92700
20282,385 ORCHARD ST,139600
20283,389 ORCHARD STREET,96100
20284,19 HOWE STREET CARRIAGE HOUSE,107200
20285,"25 BROWNSTONE RDBERLIN, CT 06037",195000
20286,165 CHURCH ST,24100
20287,202 EDGEWOOD AV,97200
20288,"75 MUNGERTOWN RDMADISON, CT 06443",85900
20289,"PO BOX 3616WOODBRIDGE, CT 06525",64000
20290,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",308000
20291,19 HOWE STCARRIAGE HOUSE,150300
20292,"27 WEST PENN STLONG BEACH, NY 11561",132100
20293,44 KENSINGTON ST,115300
20294,40 KENSINGTON ST,111600
20295,32 KENSINGTON ST,120900
20296,19 HOWE ST,24300
20297,19 HOWE ST,19000
20298,19 HOWE ST,60000
20299,19 HOWE ST,106400
20300,P O BOX 1433,284100
20301,770 CHAPEL STREET,111700
20302,19 HOWE ST,137800
20303,19 HOWE ST,172200
20304,1375 CHAPEL ST,1013300
20305,"14 CATHERINE STEAST HAVEN, CT 06512",252000
20306,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",553400
20307,165 CHURCH ST,25900
20308,165 CHURCH ST,25700
20309,165 CHURCH ST,25700
20310,720 EDGEWOOD AV,24900
20311,165 CHURCH ST,24600
20312,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",155700
20313,"826 FOUNTAIN STWOODBRIDGE, CT 06525",176600
20314,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",221700
20315,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",169300
20316,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",187300
20317,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",196500
20318,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",297900
20319,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",160200
20320,"37 EDGEWOOD DRWALLINGFORD, CT 06492",190700
20321,"C/O MB MANAGEMENT2572 WHITNEY AVHAMDEN, CT 06518",925000
20322,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",477300
20323,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",212900
20324,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",58000
20325,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",594300
20326,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",543100
20327,235 EDGEWOOD AV,138500
20328,71 BEERS ST,138800
20329,77 BEERS ST,128600
20330,PO BOX 763,181400
20331,"699 LEFFERTS STBROOKLYN, NY 11203",169300
20332,"126 SLEEPING GIANT DRHAMDEN, CT 06518",132100
20333,93 BEERS ST,163000
20334,99 BEERS ST,247600
20335,99 BEERS ST,24600
20336,"PO BOX 3616WOODBRIDGE, CT 06525",313300
20337,109 BEERS ST,271200
20338,"126 SLEEPING GIANT DRHAMDEN, CT 06518",224000
20339,584 ELM ST,187300
20340,580 ELM ST,111800
20341,572 ELM ST,200400
20342,570 ELM ST,171600
20343,456 ORCHARD ST,195000
20344,333 SHERMAN AVE,71700
20345,448 ORCHARD ST,102600
20346,444 ORCHARD ST,100600
20347,"3476 STATEVIEW BLVDFORT MILL, SC 29715",140700
20348,1864 ELLA T GRASSO BLVD,87100
20349,409 ORANGE ST,102200
20350,428 ORCHARD ST,135000
20351,428 ORCHARD ST,1400
20352,3 VALLEY PLACE NORTH,130200
20353,50 FITCH ST #206B,137700
20354,414  ORCHARD ST,145600
20355,410 ORCHARD ST,162600
20356,227  EDGEWOOD AV,122500
20357,229 EDGEWOOD AV,130300
20358,NA,NA
20359,PO BOX 1149,139300
20360,"PO BOX 26691WEST HAVEN, CT 06516",155200
20361,NA,NA
20362,333 SHERMAN AVE,800
20363,333 SHERMAN AVE,44000
20364,435 ORCHARD ST U-A1,63700
20365,435 ORCHARD STU-A-2,57800
20366,435 ORCHARD ST  A-3,63700
20367,435 ORCHARD ST#A-4,63700
20368,C/O CONNECTICUT REALTY PARTNER780 STATE ST,57800
20369,780 STATE ST,57800
20370,399 WHALLEY AVE,63700
20371,435 ORCHARD ST UNIT 8,63700
20372,780  STATE ST,57800
20373,"48 LENOX AVENORWALK, CT 06854",82900
20374,441 ORCHARD ST,121300
20375,445 ORCHARD STREET,113700
20376,449 ORCHARD ST,102500
20377,453 ORCHARD ST,87500
20378,457 ORCHARD ST,63600
20379,123 YORK ST UNIT 5G,150300
20380,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",153800
20381,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",34000
20382,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",363900
20383,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",357800
20384,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",344200
20385,530 ELM ST,216300
20386,85 HOWE ST,112100
20387,"48 CANTON STWEST HAVEN, CT 06516",143500
20388,PO BOX 3675,288200
20389,PO BOX 3675,138800
20390,92 KENSINGTON ST,116300
20391,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",204200
20392,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",29300
20393,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",225100
20394,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",153700
20395,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",157900
20396,66 KENSINGTON ST,140200
20397,76 EVERIT ST,134300
20398,199 EDGEWOOD AV,124800
20399,32 HOWE ST,121100
20400,32 HOWE ST,1400
20401,32 HOWE ST,135200
20402,165 CHURCH ST,11800
20403,333 SHERMAN AVE,40000
20404, EDGEWOOD AV,1100
20405,90 LILAC ST,148700
20406,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",426900
20407,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",395700
20408,79 KENSINGTON ST,157500
20409,"5 ABBOTTS LANEBRANFORD, CT 06405",179800
20410,87 KENSINGTON ST,175700
20411,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",168000
20412,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",199200
20413,"19 BYRD RDNORWALK, CT 06850",152900
20414,103 KENSINGTON ST,139400
20415,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",150200
20416,"79 BETHANY FARMSBETHANY, CT 06524",138900
20417,"79 BETHANY FARMS RDBETHANY, CT 06524",308200
20418,"7495 NEW HORIZON WAY BLDG 4FREDERICK, MD 21701",99400
20419,516 ELM ST,172300
20420,112 WOODWARD AV,158500
20421,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",189300
20422,484 ORANGE ST,110700
20423,496 ELM ST,144700
20424,494 ELM ST,120800
20425,385 ORANGE ST,108700
20426,32 GARDEN ST,116900
20427,817 GRAND AVE,122800
20428,60 CRESCENT ST,96300
20429,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",118300
20430,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",336400
20431,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",36200
20432,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",798100
20433,"C/O MARVIN F POER & COMPANYPO BOX 52427ATLANTA, GA 30355",342000
20434,8 GARDEN ST,125000
20435,6 GARDEN ST,137300
20436,4 GARDEN ST,151000
20437,"PO BOX 397BRANFORD, CT 06405",24600
20438,157 EDGEWOOD AV,158500
20439,PO BOX 763,271400
20440,333 SHERMAN AVE,225000
20441,333 SHERMAN AVE,225000
20442,165 CHURCH ST,21400
20443,193 WINTHROP AV,1853933
20444,708 GEORGE ST,176400
20445,706 GEORGE ST,160000
20446,114 SHERMAN AV,402500
20447,110 SHERMAN AVE,258400
20448,"6 LUNAR DRWOODBRIDGE, CT 06525",159700
20449,104 SHERMAN AV,292000
20450,2115 CHAPEL ST,164200
20451,96 SHERMAN AV,178700
20452,235 GRAND AV,345765
20453,NA,NA
20454,NA,NA
20455,155 GILBERT AV,137400
20456,161 GILBERT AV,178800
20457,165 GILBERT AV,146000
20458,211 OSBORN AVE,121700
20459,211 OSBORN AV,173500
20460,243 WINTHROP AVE,155300
20461,20 YORK ST,360400
20462,630 GRAND AVE PO BOX 8147,494600
20463,"367 RIDGE ROADORANGE, CT 06477",281600
20464,PO BOX 206599,151300
20465,"309 TERRACE AVE # 4WEST HAVEN, CT 06516",185400
20466,648 GEORGE ST,131600
20467,20 YORK ST,282400
20468,160 GREENWOOD ST,97200
20469,158 GREENWOOD ST,116500
20470,"1314 EAST LAS OLAS BLVD STE 34FORT LAUDERDALE, FL 33301",139800
20471,148 GREENWOOD ST,140500
20472,87 GILBERT AV,152000
20473,89 GILBERT AV,178600
20474,95 GILBERT AV,159100
20475,101 GILBERT AV,162500
20476,165 PLYMOUTH ST,184800
20477,99 SHERMAN AV,157300
20478,101 SHERMAN AV,164300
20479,630 GRAND AVE PO BOX 8147,74600
20480,"14 FARWELL STWEST HAVEN, CT 06516",179200
20481,"734 LEFFERTS AVBROOKLYN, NY 11203",1102600
20482,67 TRUMBULL ST,1011400
20483,"3000 WHITNEY AV STE 118HAMDEN, CT 06518",285500
20484,"PO BOX 3616WOODBRIDGE, CT 06525",102800
20485,20 BATTER TER,129500
20486,14 BATTER TER,143500
20487,10 BATTER TER,102300
20488,50 FITCH ST STE 206B,119100
20489,"PO BOX 932PLACENTIA, CA 92870",236700
20490,731 GEORGE ST,141000
20491,261 WINTHROP AV,182400
20492,"6219 TIGERFLOWER CTLAND O LAKES, FL 34639",144300
20493,267 WINTHROP AV,182400
20494,1325 ELLA T GRASSO BLVD #3,164500
20495,273 WINTHROP AV,182500
20496,"200 ROCK RDNORTH HAVEN, CT 06473",168100
20497,165 CHURCH ST,3400
20498,2 DERBY AV,138900
20499,1182 CHAPEL ST,334500
20500,"50 HARTFORD TURNPIKEHAMDEN, CT 06517",490800
20501,"PO BOX 6313HAMDEN, CT 06517",26600
20502,"54 ANSONIA RDWOODBRIDGE, CT 06525",1117200
20503,"138-07 58 AVFLUSHING, NY 11355",227400
20504,"C/O WHITNEY MANAGEMENT17 HAMDEN PARK DRHAMDEN, CT 06517",4087600
20505,"8003 MERRY OAKS LNVIENNA, VA 22182",210200
20506,120 SHERMAN AV,281200
20507,116 SHERMAN AV 2ND FL,611900
20508,705 GEORGE ST,160900
20509,705 GEORGE ST,143100
20510,"74 LEDGEWOOD DRNORTHFORD, CT 06471",84400
20511,713 GEORGE ST,124300
20512,"3415 VISION DRIVECOLOMBUS, OH 43219",103400
20513,"PO BOX 3616WOODBRIDGE, CT 06525",178900
20514,17  BATTER TER,156100
20515,21 BATTER TER,136600
20516,"39 OAK RIDGE LANEMILFORD, CT 06461",146300
20517,31 BATTER TER,176200
20518,20 YORK ST,224374200
20519,20 YORK ST,9022000
20520,20 YORK ST,19767200
20521,20 YORK ST,1892200
20522,20 YORK ST,9090600
20523,720 EDGEWOOD AV,42300
20524,1481 CHAPEL ST,46300
20525,1481 CHAPEL ST,23000
20526,1481 CHAPEL STREET,25200
20527,19 HOTCHKISS ST,141800
20528,"1563 PEAPOND RDNORTH BELLEMORE, NY 11710",148800
20529,"22 BURKE STHAMDEN, CT 06514",157000
20530,"PO BOX 3616WOODBRIDGE, CT 06525",139100
20531,333 SHERMAN AV,75000
20532,51 HOTCHKISS ST,161100
20533,310 EDGEWOOD AV,336500
20534,308 EDGEWOOD AV,409000
20535,419 WHALLEY AV,412700
20536,419 WHALLEY AV,408100
20537,38 MAPLE ST,308300
20538,192 SHERMAN AV,146700
20539,NA,NA
20540,"PO BOX 154NORTH HAVEN, CT 06473",690900
20541,178 SHERMAN AVE UNIT 3,128500
20542,174 SHERMAN AV,180100
20543,399 WHALLEY AVE,128000
20544,1471 CHAPEL ST,157200
20545,1475 CHAPEL ST,538400
20546,1481 CHAPEL ST,501100
20547,19 HOWE ST,3945100
20548,1455 CHAPEL ST,28800
20549,189 SHERMAN AV    27,71600
20550,180 CURTIS DR,71600
20551,189 SHERMAN AV  UNIT 25,71600
20552,7 SHERMAN CT,71600
20553,189 SHERMAN AVE #9 UNIT 23,71600
20554,11 SHERMAN COURT,71600
20555,189 SHERMAN AV  UNIT 21,71600
20556,189 SHERMAN AV UNIT 20,71600
20557,"612 NORTH 12TH STLANNETT, AL 36863",71600
20558,189 SHERMAN AV #18,71600
20559,189 SHERMAN AV #21,71600
20560,23 SHERMAN CT  UNIT 16,72800
20561,123 YORK ST STE 2B,71600
20562,27 SHERMAN COURT,71600
20563,560 ORCHARD ST,71600
20564,31 SHERMAN CT,71600
20565,189 SHERMAN AV # 11,71600
20566,35 SHERMAN CT   UNIT 10,71600
20567,189 SHERMAN AV UNIT 9,75600
20568,"1000 QUAYSIDE BLVD  APT 2107MIAMI, FL 33138",71600
20569,189 SHERMAN AV,71600
20570,43 SHERMAN CT  UNIT 6,71600
20571,45 SHERMAN CT UN#5,71600
20572,47 SHERMAN CT,71600
20573,49 SHERMAN CT U-3,71600
20574,51 SHERMAN CT  UNIT 2,73100
20575,"30 LYDIA STWEST HAVEN, CT 06516",71600
20576,191 SHERMAN AV 1ST FLR,151400
20577,139 ORANGE STSUITE 301,272600
20578,201 SHERMAN AV,314700
20579,209 SHERMAN AV,174500
20580,209 SHERMAN AV,139300
20581,209 SHERMAN AV,203900
20582,274 EDGEWOOD AV,187700
20583,270 EDGEWOOD AV,176400
20584,59 ELM ST SUITE 200,197100
20585,260 EDGEWOOD AV,166300
20586,256 EDGEWOOD AVE,145700
20587,248 EDGEWOOD AV,180700
20588,1446 ELLA T GRASSO BLVD,141400
20589,"37 CONCORD AVEMILFORD, CT 06460",121100
20590,46 BEERS ST,159100
20591,"26 FILLOW STNORWALK, CT 06850",149700
20592,"100 ROSCOMMON DR STE 203MIDDLETOWN, CT 06457",216200
20593,30 BEERS ST,162800
20594,"263 BOSTON POST RDORANGE, CT 06477",199700
20595,1423 CHAPEL ST #1-A,89800
20596,1423 CHAPEL ST UNIT1-B,100600
20597,1423 CHAPEL ST 2-A,95100
20598,50 BELLEVUE RD   ,59600
20599,1423 CHAPEL ST FIRST FLOOR,48300
20600,"77 PROSPECT ST #310STAMFORD, CT 06901",68200
20601,"119 OLD MILL RDSHELTON, CT 06484",35600
20602,"20 MAPLE AVESOUTH WESTPORT, CT 06880",98600
20603,"659 ESTELLE COURTORANGE, CT 06477",208600
20604,"126 MAPLEVINE RDWOODBRIDGE, CT 06525",402600
20605,20 YORK ST,521900
20606,1447 CHAPEL ST,1128900
20607,1455 CHAPEL ST,525300
20608,"PO BOX 3616WOODBRIDGE, CT 06525",755600
20609,"191 GLENWOOD RDCLINTON, CT 06413",214500
20610,225 SHERMAN AV,239800
20611,227 SHERMAN AV,147500
20612,231 SHERMAN AV,123100
20613,235 SHERMAN AV,169600
20614,239 SHERMAN AV,173100
20615,241 SHERMAN AV,194200
20616,"33 FERONIA WAYRUTHERFORD, NJ 07070",215600
20617,251 SHERMAN AV,174800
20618,255 SHERMAN AV,254500
20619,648 ELM ST,172600
20620,642 ELM ST,146000
20621,54 PLATT ST,265800
20622,632 ELM ST,1009800
20623,50 PLATT ST,120300
20624,"1314 EAST LAS OLAS BLVD STE 34FORT LAUDERDALE, FL 33301",141500
20625,42 PLATT ST,115200
20626,54 PLATT ST,164200
20627,123 YORK ST STE 2B,145800
20628,28 PLATT ST,104100
20629,"115 LONG HILL RDCLINTON, CT 06413",149500
20630,"12 PEARSON AVMILFORD, CT 06460",160100
20631,165 CHURCH ST,14812600
20632,165 CHURCH ST,82700
20633,"PO BOX 1237ORANGE, CT 06477",188600
20634,696 ELM ST,214800
20635,688 ELM ST,198100
20636,684 ELM ST,200100
20637,676 ELM ST,207200
20638,"81 N LAKE DRIVEHAMDEN, CT 06517",191200
20639,"81 NORTH LAKE DRIVEHAMDEN, CT 06517",200800
20640,262 SHERMAN AV,222200
20641,258  SHERMAN AV,178000
20642,256 SHERMAN AV,136300
20643,250 SHERMAN AV,193900
20644,454 CENTRAL AVE,239200
20645,"90 BEE MOUNTAIN ROADOXFORD, CT 06483",233900
20646,"90 BEE MOUNTAIN ROADOXFORD, CT 06483",114700
20647,21 MAPLE ST,179300
20648,25 MAPLE ST,196300
20649,29 MAPLE ST,205100
20650,33 MAPLE ST,221200
20651,37 MAPLE ST,164300
20652,41 MAPLE ST,173200
20653,"PO BOX 16534WEST HAVEN, CT 06516",168400
20654,"76 BRYAN HILL RDMIFORD, CT 06460",203400
20655,173 NORTON ST,202900
20656,383 WINTHROP AV,161500
20657,385  WINTHROP AV,188700
20658,389 WINTHROP AV,159700
20659,346 WHALLEY AV,306700
20660,"1667 LITCHFIELD TURNPIKEWOODBRIDGE, CT 06525",411300
20661,PO BOX 3265,309700
20662,320 WHALLEY AV,1084100
20663,PO BOX 3265,92900
20664,312 WHALLEY AV,470700
20665,300 WHALLEY AV,2200000
20666,290 SHERMAN AV,170400
20667,286 SHERMAN AV,181400
20668,320 WHALLEY AV,132800
20669,PO BOX 3265,181500
20670,274 SHERMAN AV,151800
20671,"5 ZORRANNE DREAST NORTHPORT, NY 11731",681900
20672,669 ELM ST,194800
20673,1781 ELLA T GRASSO BLVD,174300
20674,"1145 SAGE STREETFAR ROCKAWAY, NY 11691",192700
20675,1781 ELLA T GRASSO BLVD,138900
20676,687 ELM ST,175200
20677,691 ELM ST,118000
20678,693 ELM ST,148400
20679,1446 ELLA T GRASSO BLVD,173100
20680,701 ELM ST,193100
20681,172 ELLSWORTH AVE,192600
20682,62 WILLIAM ST,66000
20683,711 ELM ST,197900
20684,409 WINTHROP AV,164000
20685,415 WINTHROP AV,137800
20686,417 WINTHROP AV,163800
20687,PO BOX 3265,159200
20688,PO BOX 3265,180500
20689,"15 NORTHEAST INDUSTRIAL RDBRANFORD, CT 06405",2203900
20690,50 PLATT ST,515100
20691,"PO BOX 66207AMF OHARECHICAGO, IL 60666",1420000
20692,240 WHALLEY AVE,150900
20693,165 CHURCH ST,60300
20694,240  WHALLEY AV,418500
20695,"300 GEORGE STMIDDLETOWN, CT 06457",874800
20696,NA,NA
20697,"72 CHAPEL STDERBY, CT 06418",209900
20698,"72 CHAPEL STDERBY, CT 06418",19500
20699,"72 CHAPEL STDERBY, CT 06418",352100
20700,1605 WHALLEY AVE,329200
20701,1605 WHALLEY AV,775000
20702,1605 WHALLEY AVE,20100
20703,"72 CHAPEL STREETDERBY, CT 06418",74800
20704,"72 CHAPEL STDERBY, CT 06418",25800
20705,"60 MEADOW CIRCLE ROADBRANFORD, CT 06405",231800
20706,"42 TUMBELBROOK RDWOODBRIDGE, CT 06525",181500
20707,577 ELM ST,175200
20708,577 ELM ST,150900
20709,577 ELM ST,157400
20710,587 ELM ST,143400
20711,"3190 WHITNEY AVE BLDG 1HAMDEN, CT 06518",195000
20712,"3190 WHITNEY AVE BLDG #1HAMDEN, CT 06518",179800
20713,"724 DERBY MILFORD RDORANGE, CT 06477-2022",213400
20714,"PO BOX 16534WEST HAVEN, CT 06516",175300
20715,609 ELM ST,54700
20716,565 ELLSWORTH AVE,155500
20717,"91 ELM STNORTH HAVEN, CT 06473",156300
20718,"91 ELM STNORTH HAVEN, CT 06473",147600
20719,625 ELM ST,233400
20720,631 ELM ST,208600
20721,635 ELM ST,216700
20722,"555 GLENDALE AVBRIDGEPORT, CT 06606",137700
20723,1330 CHAPEL STREET,190600
20724,"4 OXFORD ROADMILFORD, CT 06460",171900
20725,275 SHERMAN AV,242800
20726,"2138 SILAS DEANE HIGHWAY SUITE100ROCKY HILL, CT 06067",330300
20727,"198-10 115TH AVEST ALBANS, NY 11412",185900
20728,319 SHERMAN AV,161600
20729,323 SHERMAN AV,119400
20730,333 SHERMAN AV,24800
20731,333 SHERMAN AV,387900
20732,"PO BOX 1037NORTH BRANFORD, CT 06471",116200
20733,339 SHERMAN AV,133200
20734,343 SHERMAN AV,116800
20735,347 SHERMAN AV,134600
20736,349 SHERMAN AV,136800
20737,351 SHERMAN AV,127800
20738,355 SHERMAN AV,124600
20739,35 SPENCER PL,169000
20740,359 SHERMAN AV,147700
20741,"4280 NW 51ST AVELAUDERDALE LAKES, FL 33319-4668",213500
20742,"1145 SAGE STREETFAR ROCKAWAY, NY 11691",136700
20743,369 SHERMAN AV,140800
20744,371 SHERMAN AV,111300
20745,"20000 ALMADEN RDSAN JOSE, CA 95120",148500
20746,379 SHERMAN AV,109000
20747,"346 CONEY ISLAND AVE STE 307BROOKLYN, NY 11218",129700
20748,"230 FAIRVIEW CIRCLEMIDDLE ISLAND, NY 11953",149800
20749,"39 OAK RIDGE LANEMILFORD, CT 06461",164000
20750,"PO BOX 3616WOODBRIDGE, CT 06525",127200
20751,401 SHERMAN AV,207200
20752,310 GOFFE ST,91800
20753,PO BOX 206912,48800
20754,304 GOFFE ST,81200
20755,94 HUDSON ST,12600
20756,92 HUDSON ST,61400
20757,88 HUDSON ST,14800
20758,165 CHURCH ST,42100
20759,"615 MERRICK AVEWESTBURY, NY 11590",54400
20760,84 HUDSON ST,57600
20761,84 HUDSON ST,1400
20762,84 HUDSON ST,1400
20763,"138 CHERRY STHAMDEN, CT 06514",63300
20764,PO BOX 7006,93800
20765,PO BOX 7006,15900
20766,PO BOX 7006,16600
20767,66 HUDSON ST,65800
20768,62 HUDSON ST,82500
20769,58 HUDSON ST,89100
20770,54 HUDSON ST,97500
20771,46 HUDSON ST,99000
20772,40 HUDSON ST,90000
20773,36 HUDSON ST,62500
20774,333 SHERMAN AVE,111100
20775,333 SHERMAN AV,209600
20776,NA,NA
20777,333 SHERMAN AV,268500
20778,NA,NA
20779,18 HUDSON ST,135800
20780,10 HUDSON ST,117300
20781,271 WHALLEY AVENUE,317500
20782,"21 DAYTONA AVENUEMILFORD, CT 06461",310600
20783,245 WHALLEY AV,42059900
20784,165 CHURCH ST,10306100
20785,"PO BOX 268WEST HAVEN, CT 06516",404400
20786,NA,NA
20787,165 CHURCH ST,16600
20788,"2600 DIXWELL AVHAMDEN, CT 06514",96500
20789,"1369 E 12TH ST UNIT 2BROOKLYN, NY 11230",49600
20790,333 SHERMAN AV,124300
20791,45 COUNTY ST,125700
20792,"PO BOX 1037NORTH BRANFORD, CT 06471",74700
20793,57 COUNTY ST,97100
20794,360 ORANGE ST,112800
20795,67 COUNTY ST,83100
20796,69 COUNTY ST,62400
20797,165 CHURCH ST.,17000
20798,165 CHURCH ST,17200
20799,255 GOFFE ST,29000
20800,244 GOFFE ST,54800
20801,246 GOFFE ST,58900
