"pid","location","totval"
23880,"9 CLEVELAND RDNEW HAVEN, CT 06515",330600
23881,"19  CLEVELAND RDNEW HAVEN, CT 06515",265100
23882,"25 CLEVELAND RDNEW HAVEN, CT 06511",370000
23883,"33 CLEVELAND ROADNEW HAVEN, CT 06515",322600
23884,"37 CLEVELAND RDNEW HAVEN, CT 06515",328400
23885,"39 CLEVELAND RDNEW HAVEN, CT 06511",475600
23886,"45 CLEVELAND ROADNEW HAVEN, CT 06515",418400
23887,"53 CLEVELAND RDNEW HAVEN, CT 06515",392700
23888,"65 CLEVELAND RDNEW HAVEN, CT 06515",280200
23889,"75 CLEVELAND RDNEW HAVEN, CT 06515",328000
23890,"81 CLEVELAND ROADNEW HAVEN, CT 06515",291300
23891,"91 CLEVELAND RDNEW HAVEN, CT 06515",324600
23892,"7 ALDEN AVNEW HAVEN, CT 06515",392900
23893,"19 ALDEN AVNEW HAVEN, CT 06511",235300
23894,"2034 CHAPEL STNEW HAVEN, CT 06515",267100
23895,"2028 CHAPEL STNEW HAVEN, CT 06515",214800
23896,"59 WEST ROCK AVENEW HAVEN, CT 06515",232500
23897,"2010 CHAPEL STNEW HAVEN, CT 06511",5300
23898,"2010 CHAPEL STNEW HAVEN, CT 06515",218500
23899,"2000 CHAPEL STNEW HAVEN, CT 06511",474000
23900,"1998 CHAPEL STNEW HAVEN, CT 06515",257100
23901,"500 EAST 85TH ST #7HNEW YORK, NY 10028",351300
23902,"491 EDGEWOOD AVNEW HAVEN, CT 06511",269100
23903,"1976 CHAPEL STNEW HAVEN, CT 06515",267600
23904,"1970 CHAPEL STNEW HAVEN, CT 06511",294200
23905,"1964 CHAPEL STNEW HAVEN, CT 06511",269100
23906,"1960 CHAPEL STNEW HAVEN, CT 06515",294500
23907,"214 CENTRAL AVNEW HAVEN, CT 06515",289600
23908,"115 OLIVER RDNEW HAVEN, CT 06515",244400
23909,"131 OLIVER RDNEW HAVEN, CT 06515",411400
23910,"151 OLIVER RDNEW HAVEN, CT 06515",234400
23911,"161 OLIVER RDNEW HAVEN, CT 06511",232000
23912,"15 ALDEN AVENEW HAVEN, CT 06515",242700
23913,"785 FOREST RDNEW HAVEN, CT 06515",354700
23914,"801  FOREST RDNEW HAVEN, CT 06511",320300
23915,"52 ROGER RDNEW HAVEN, CT 06515",266100
23916,"809 FOREST RDNEW HAVEN, CT 06511",674000
23917,"72 ROGER RDNEW HAVEN, CT 06515",265600
23918,"64 ROGER RDNEW HAVEN, CT 06515",312200
23919,"56 ROGER RDNEW HAVEN, CT 06515",383700
23920,"127 ROGER RDNEW HAVEN, CT 06515",285200
23921,"851 FOREST ROADNEW HAVEN, CT 06515",262700
23922,"P.O. BOX 3274NEW HAVEN, CT 06515",366600
23923,"162 CLEVELAND RDNEW HAVEN, CT 06515",333800
23924,"152 CLEVELAND ROADNEW HAVEN, CT 06515",324100
23925,"9 ROGER RDNEW HAVEN, CT 06515",349300
23926,"35 ROGER RDNEW HAVEN, CT 06515",311500
23927,"75 ROGER ROADNEW HAVEN, CT 06515",326100
23928,"95 ROGER RDNEW HAVEN, CT 06515",265400
23929,"107 ROGER RDNEW HAVEN, CT 06515",286000
23930,"117 ROGER RDNEW HAVEN, CT 06515",307400
23931,"195 CLEVELAND RDNEW HAVEN, CT 06511",268200
23932,"362 OLIVER RDNEW HAVEN, CT 06515",268000
23933,"187 HALF MILE RDNORTH HAVEN, CT 06473",332300
23934,"326 OLIVER RDNEW HAVEN, CT 06515",251400
23935,"312 OLIVER ROADNEW HAVEN, CT 06515",249700
23936,"294 OLIVER RDNEW HAVEN, CT 06515",210600
23937,"288 OLIVER RDNEW HAVEN, CT 06515",211300
23938,"274 OLIVER RDNEW HAVEN, CT 06515",281700
23939,"262 OLIVER RDNEW HAVEN, CT 06515",292900
23940,"252 OLIVER ROADNEW HAVEN, CT 06515",371700
23941,"78 HOYCLO ROADSTAMFORD, CT 06903",293900
23942,"240 OLIVER RDNEW HAVEN, CT 06515",274200
23943,"216 OLIVER RDNEW HAVEN, CT 06515",270900
23944,"10 ALDEN AVNEW HAVEN, CT 06515",312600
23945,"6 ALDEN AVNEW HAVEN, CT 06515",309800
23946,"2 ALDEN AVNEW HAVEN, CT 06515",332300
23947,"125 CLEVELAND RDNEW HAVEN, CT 06515",341000
23948,"135 CLEVELAND ROADNEW HAVEN, CT 06515",440400
23949,"145 CLEVELAND RDNEW HAVEN, CT 06515-2709",303600
23950,"149 CLEVELAND RDNEW HAVEN, CT 06511",307700
23951,"157 CLEVELAND ROADNEW HAVEN, CT 06515",448200
23952,"175 CLEVELAND ROADNEW HAVEN, CT 06515",338500
23953,"183 CLEVELAND RDNEW HAVEN, CT 06511",278200
23954,"2150 CHAPEL STNEW HAVEN, CT 06515",1065000
23955,"2122 CHAPEL STNEW HAVEN, CT 06515",287900
23956,"2116 CHAPEL STNEW HAVEN, CT 06515",333000
23957,"2110  CHAPEL STNEW HAVEN, CT 06515",306400
23958,"2104 CHAPEL STNEW HAVEN, CT 06515",289000
23959,"2098 CHAPEL STNEW HAVEN, CT 06511",353500
23960,"23 LEGRAND RDNORTH HAVEN, CT 06473",316500
23961,"2088 CHAPEL STNEW HAVEN, CT 06515",249700
23962,"2084 CHAPEL STNEW HAVEN, CT 06515",233700
23963,"2078 CHAPEL STNEW HAVEN, CT 06515",247800
23964,"2074 CHAPEL STNEW HAVEN, CT 06515",310400
23965,"2070 CHAPEL STNEW HAVEN, CT 06515",289300
23966,"2064 CHAPEL STNEW HAVEN, CT 06515",244600
23967,"2058 CHAPEL STNEW HAVEN, CT 06515",287400
23968,"12 ALDEN AVNEW HAVEN, CT 06511",262100
23969,"249 OLIVER RDNEW HAVEN, CT 06515",243300
23970,"311 OLIVER ROADNEW HAVEN, CT 06515",188600
23971,"301 OLIVER RDNEW HAVEN, CT 06511",236100
23972,"101 ALSTON AVNEW HAVEN, CT 06515",375400
23973,"100 MCKINLEY AVNEW HAVEN, CT 06511",500200
23974,"90 MCKINLEY AVNEW HAVEN, CT 06511",333500
23975,"84 MCKINLEY AVNEW HAVEN, CT 06515",352400
23976,"76 MCKINLEY AVNEW HAVEN, CT 06515",391600
23977,"70 MCKINLEY AVENEW HAVEN, CT 06515",312000
23978,"64 MCKINLEY AVNEW HAVEN, CT 06515",423900
23979,"56 MCKINLEY AVNEW HAVEN, CT 06515",393600
23980,"42 MCKINLEY AVNEW HAVEN, CT 06515",359800
23981,"36 MCKINLEY AVNEW HAVEN, CT 06515",433000
23982,"30 MCKINLEY AVNEW HAVEN, CT 06515",386200
23983,"26 MCKINLEY AVENEW HAVEN, CT 06515",358500
23984,"2095 CHAPEL STNEW HAVEN, CT 06515",603700
23985,"2107 CHAPEL STNEW HAVEN, CT 06515",466300
23986,"2115 CHAPEL STNEW HAVEN, CT 06515",515400
23987,"25 ALSTON AVNEW HAVEN, CT 06515",498500
23988,"31 ALSTON AVNEW HAVEN, CT 06515",455700
23989,"39 ALSTON AVNEW HAVEN, CT 06515",328400
23990,"45 ALSTON AVNEW HAVEN, CT 06515",290400
23991,"51 ALSTON AVNEW HAVEN, CT 06515",399400
23992,"59 ALSTON AVNEW HAVEN, CT 06515",400800
23993,"61 ALSTON AVNEW HAVEN, CT 06515",409400
23994,"71 ALSTON AVNEW HAVEN, CT 06515",439300
23995,"81 ALSTON AVNEW HAVEN, CT 06511",412000
23996,"37 ROBINSON BLVDORANGE, CT 06477",360600
23997,"98 ALDEN AVENUENEW HAVEN, CT 06515",362200
23998,"90 ALDEN AVENEW HAVEN, CT 06515",400700
23999,"84 ALDEN AVNEW HAVEN, CT 06515",366200
24000,"72 ALDEN AVNEW HAVEN, CT 06515",290900
24001,"66 ALDEN AVNEW HAVEN, CT 06511",314100
24002,"56 ALDEN AVNEW HAVEN, CT 06515",395600
24003,"50 ALDEN AVNEW HAVEN, CT 06515",410500
24004,"40 ALDEN AVENEW HAVEN, CT 06515",414300
24005,"34 ALDEN AVNEW HAVEN, CT 06515",413000
24006,"30 ALDEN AVNEW HAVEN, CT 06515",426000
24007,"24 ALDEN AVNEW HAVEN, CT 06515",388000
24008,"2055 CHAPEL STNEW HAVEN, CT 06515",462700
24009,"2069 CHAPEL STNEW HAVEN, CT 06515",348200
24010,"2073 CHAPEL STNEW HAVEN, CT 06515",480800
24011,"1 MCKINLEY AVNEW HAVEN, CT 06515",453200
24012,"17 MCKINLEY AVNEW HAVEN, CT 06511",331400
24013,"25 MCKINLEY AVNEW HAVEN, CT 06515",368800
24014,"31 MCKINLEY AVENUENEW HAVEN, CT 06515",329600
24015,"39 MCKINLEY AVNEW HAVEN, CT 06515",366100
24016,"49 MCKINLEY AVNEW HAVEN, CT 06515",393300
24017,"59 MCKINLEY AVNEW HAVEN, CT 06515",531000
24018,"65 MCKINLEY AVNEW HAVEN, CT 06515",323800
24019,"73 MCKINLEY AVNEW HAVEN, CT 06515",373400
24020,"81 MCKINLEY AVNEW HAVEN, CT 06515",402100
24021,"93 MCKINLEY AVNEW HAVEN, CT 06515",429000
24022,"186 WESTWOOD RDNEW HAVEN, CT 06515",371800
24023,"180  WESTWOOD RDNEW HAVEN, CT 06515",455900
24024,"168 WESTWOOD RDNEW HAVEN, CT 06515",385700
24025,"162 WESTWOOD RDNEW HAVEN, CT 06515",472300
24026,"150  WESTWOOD RDNEW HAVEN, CT 06515",383400
24027,"144 WESTWOOD RDNEW HAVEN, CT 06515",506300
24028,"130 WESTWOOD RDNEW HAVEN, CT 06515",459400
24029,"126 WESTWOOD RDNEW HAVEN, CT 06515",268100
24030,"120 WESTWOOD RDNEW HAVEN, CT 06515",292900
24031,"114 WESTWOOD RDNEW HAVEN, CT 06515",290700
24032,"110 WESTWOOD RDNEW HAVEN, CT 06515",382500
24033,"7614 ALBERT TILLINGHAST DRIVESARASOTA, FL 34240",395700
24034,"1965 CHAPEL STNEW HAVEN, CT 06515",408500
24035,"1971 CHAPEL STNEW HAVEN, CT 06515",285600
24036,"1975  CHAPEL STNEW HAVEN, CT 06515",355800
24037,"1985 CHAPEL STNEW HAVEN, CT 06511",309100
24038,"1995 CHAPEL STNEW HAVEN, CT 06515",347300
24039,"2001 CHAPEL STNEW HAVEN, CT 06515",433000
24040,"2009 CHAPEL STNEW HAVEN, CT 06515",362900
24041,"2015 CHAPEL STNEW HAVEN, CT 06515",363500
24042,"2025 CHAPEL STNEW HAVEN, CT 06515",309700
24043,"2033 CHAPEL STNEW HAVEN, CT 06515",326900
24044,"21 ALDEN AVNEW HAVEN, CT 06515",399900
24045,"86 ELMWOOD RDNEW HAVEN, CT 06515",416000
24046,"76  ELMWOOD RDNEW HAVEN, CT 06515",327100
24047,"66 ELMWOOD RDNEW HAVEN, CT 06515",282500
24048,"62 ELMWOOD RDNEW HAVEN, CT 06515",394700
24049,"62 ELMWOOD RDNEW HAVEN, CT 06515",97100
24050,"56 ELMWOOD ROADNEW HAVEN, CT 06515",234200
24051,"40 ELMWOOD RDNEW HAVEN, CT 06515",251000
24052,"36 ELMWOOD ROADNEW HAVEN, CT 06515",320000
24053,"32 ELMWOOD RDNEW HAVEN, CT 06511",253300
24054,"28  ELMWOOD RDNEW HAVEN, CT 06515",313500
24055,"24 ELMWOOD ROADNEW HAVEN, CT 06515",275600
24056,"20 ELMWOOD RDNEW HAVEN, CT 06515",250300
24057,"12 ELMWOOD RDNEW HAVEN, CT 06515",431900
24058,"2 ELMWOOD RDNEW HAVEN, CT 06515",284400
24059,"10 ELMWOOD ROADNEW HAVEN, CT 06515",276000
24060,"105 WESTWOOD RDNEW HAVEN, CT 06515",354000
24061,"115 WESTWOOD RDNEW HAVEN, CT 06515",345900
24062,"119 WESTWOOD RDNEW HAVEN, CT 06515",380000
24063,"125 WESTWOOD RDNEW HAVEN, CT 06515",354800
24064,"131 WESTWOOD RDNEW HAVEN, CT 06515",415200
24065,"135 WESTWOOD RDNEW HAVEN, CT 06515",391700
24066,"151 WESTWOOD RDNEW HAVEN, CT 06515",437200
24067,"159 WESTWOOD RDNEW HAVEN, CT 06515",426800
24068,"165 WESTWOOD RDNEW HAVEN, CT 06515",361100
24069,"173 WESTWOOD RDNEW HAVEN, CT 06515",396400
24070,"183 WESTWOOD RDNEW HAVEN, CT 06515",329500
24071,"189 WESTWOOD RDNEW HAVEN, CT 06515",475100
24072,"105 ALDEN AVNEW HAVEN, CT 06515",310100
24073,"866 EDGEWOOD AVNEW HAVEN, CT 06515",280000
24074,"38 WILFORD RDNORTH BRANFORD, CT 06471",251300
24075,"854 EDGEWOOD AVNEW HAVEN, CT 06515",248300
24076,"848 EDGEWOOD AVNEW HAVEN, CT 06515",246600
24077,"842 EDGEWOOD AVNEW HAVEN, CT 06515",262400
24078,"836 EDGEWOOD AVNEW HAVEN, CT 06515",306700
24079,"7320  OLD YORK ROADPHILADELPHIA, PA 19126",261600
24080,"822 EDGEWOOD AVNEW HAVEN, CT 06515",239700
24081,"P. O. BOX 3962NEW HAVEN, CT 06525",263800
24082,"812 EDGEWOOD AVNEW HAVEN, CT 06515",214100
24083,"PO BOX 3962NEW HAVEN, CT 06525",357000
24084,"79 LAUREL RIDGE TRAILKILLINGWORTH, CT 06419",397800
24085,"320 CENTRAL AVNEW HAVEN, CT 06515",256100
24086,"312 CENTRAL AVNEW HAVEN, CT 06515",231300
24087,"304 CENTRAL AVNEW HAVEN, CT 06515",292400
24088,"15 ELMWOOD ROADNEW HAVEN, CT 06515",253700
24089,"35 PECK HILL ROADWOODBRIDGE, CT 06525",225200
24090,"27 ELMWOOD RDNEW HAVEN, CT 06515",262600
24091,"35 ELMWOOD ROADNEW HAVEN, CT 06515",253500
24092,"39 ELMWOOD RDNEW HAVEN, CT 06515",250000
24093,"45 ELMWOOD RDNEW HAVEN, CT 06511",328900
24094,"55 ELMWOOD RDNEW HAVEN, CT 06515",269300
24095,"61 ELMWOOD RDNEW HAVEN, CT 06515",259900
24096,"65 ELMWOOD RDNEW HAVEN, CT 06515",299400
24097,"75 ELMWOOD ROADNEW HAVEN, CT 06515",274500
24098,"75 ALDEN AVNEW HAVEN, CT 06515",277000
24099,"8745 SOUTHWEST CORTEZ CTBEAVERTON, OR 97008",266000
24100,"95 ALDEN AVNEW HAVEN, CT 06515",344000
24101,"19 MARVEL RDNEW HAVEN, CT 06515",268900
24102,"25 MARVEL RDNEW HAVEN, CT 06515",295500
24103,"31 MARVEL RDNEW HAVEN, CT 06515",348900
24104,"35 MARVEL RDNEW HAVEN, CT 06515",356400
24105,"41 MARVEL RDNEW HAVEN, CT 06515",375800
24106,"47 MARVEL ROADNEW HAVEN, CT 06515",354700
24107,"97 PENDLETON STNEW HAVEN, CT 06511",654400
24108,"63 MARVEL RDNEW HAVEN, CT 06515",423700
24109,"75 MARVEL RDNEW HAVEN, CT 06515",291000
24110,"81 MARVEL RDNEW HAVEN, CT 06515",314900
24111,"87 MARVEL RDNEW HAVEN, CT 06515",276700
24112,"93 MARVEL RDNEW HAVEN, CT 06515",308800
24113,"99 MARVEL RDNEW HAVEN, CT 06515",347200
24114,"105 MARVEL ROADNEW HAVEN, CT 06515",337800
24115,"111 MARVEL RDNEW HAVEN, CT 06515",289000
24116,"117 MARVEL ROADNEW HAVEN, CT 06515",308400
24117,"123 MARVEL ROADNEW HAVEN, CT 06515",277700
24118,"129 MARVEL ROADNEW HAVEN, CT 06515",259800
24119,"454 CENTRAL AVENEW HAVEN, CT 06515",234100
24120,"464 CENTRAL AVNEW HAVEN, CT 06515",222500
24121,"460 CENTRAL AVNEW HAVEN, CT 06515",249900
24122,"454 CENTRAL AVNEW HAVEN, CT 06515",280600
24123,"450 CENTRAL AVNEW HAVEN, CT 06515",230200
24124,"20 BURNS STNEW HAVEN, CT 06511",236100
24125,"438 CENTRAL AVNEW HAVEN, CT 06515",232200
24126,"432 CENTRAL AVNEW HAVEN, CT 06515",262300
24127,"428 CENTRAL AVNEW HAVEN, CT 06515",260800
24128,"424 CENTRAL AVNEW HAVEN, CT 06511",249400
24129,"420 CENTRAL AVNEW HAVEN, CT 06515",232700
24130,"416 CENTRAL AVNEW HAVEN, CT 06515",233800
24131,"412 CENTRAL AVNEW HAVEN, CT 06515",238700
24132,"408 CENTRAL AVNEW HAVEN, CT 06515",270800
24133,"516 YALE AVNEW HAVEN, CT 06515",253600
24134,"400 CENTRAL AVNEW HAVEN, CT 06515",244400
24135,"396 CENTRAL AVNEW HAVEN, CT 06515",218800
24136,"394 CENTRAL AVENEW HAVEN, CT 06515",246600
24137,"369 CENTRAL AVENUENEW HAVEN, CT 06515",272400
24138,"382 CENTRAL AVNEW HAVEN, CT 06515",242000
24139,"359 CENTRAL AVENUENEW HAVEN, CT 06515",245500
24140,"374 CENTRAL AVENEW HAVEN, CT 06515",204700
24141,"376 CENTRAL AVNEW HAVEN, CT 06515",202400
24142,"370 CENTRAL AVNEW HAVEN, CT 06515",230400
24143,"PO BOX 4090NEW HAVEN, CT 06525",236100
24144,"362 CENTRAL AVENEW HAVEN, CT 06515",275100
24145,"358 CENTRAL AVNEW HAVEN, CT 06515",295900
24146,"2 ELMWOOD RDNEW HAVEN, CT 06515",403500
24147,"809 EDGEWOOD AVNEW HAVEN, CT 06511",254400
24148,"813 EDGEWOOD AVNEW HAVEN, CT 06515",297000
24149,"817 EDGEWOOD AVENEW HAVEN, CT 06515",276100
24150,"823 EDGEWOOD AVNEW HAVEN, CT 06515",262600
24151,"829 EDGEWOOD AVENUENEW HAVEN, CT 06515",260100
24152,"PO BOX 2027SHELTON, CT 06484",212300
24153,"30 GRANTHAM RDWALLINGFORD, CT 06492",251400
24154,"351 CENTRAL AVNEW HAVEN, CT 06515",248900
24155,"355 CENTRAL AVNEW HAVEN, CT 06515-2207",209700
24156,"359 CENTRAL AVNEW HAVEN, CT 06511",323000
24157,"363 CENTRAL AVNEW HAVEN, CT 06515",200600
24158,"62 BAYNE STNORWALK, CT 06850",233000
24159,"371 CENTRAL AVNEW HAVEN, CT 06515",243900
24160,"375 CENTRAL AVNEW HAVEN, CT 06515",283200
24161,"379  CENTRAL AVNEW HAVEN, CT 06515",248300
24162,"389 CENTRAL AVNEW HAVEN, CT 06515",260200
24163,"393 CENTRAL AVENEW HAVEN, CT 06515",187900
24164,"74 SEAVIEW AVBRANFORD, CT 06405",231800
24165,"403 CENTRAL AVNEW HAVEN, CT 06511",250100
24166,"405 CENTRAL AVNEW HAVEN, CT 06515",242400
24167,"75 MUNGERTOWN RDMADISON, CT 06443",293200
24168,"355 SORGHUM RIDGECHESHIRE, CT 06410",246500
24169,"425 CENTRAL AVNEW HAVEN, CT 06515",301100
24170,"433 CENTRAL AVNEW HAVEN, CT 06515",256400
24171,"439 CENTRAL AV U-DBNEW HAVEN, CT 06515-2232",111900
24172,"439 CENTRAL AV  UNIT A-1NEW HAVEN, CT 06515",127000
24173,"202 WIESE ROADCHESHIRE, CT 06410",116000
24174,"439 CENTRAL AV  C-1NEW HAVEN, CT 06515",97400
24175,"439 CENTRAL AVNEW HAVEN, CT 06515",116800
24176,"439 CENTRAL AV UNIT A-2NEW HAVEN, CT 06515",127000
24177,"35 ELM STFAIRFIELD, CT 06824",116000
24178,"439 CENTRAL AVNEW HAVEN, CT 06511",97400
24179,"101 RIVER ST 2ND FLOORMILFORD, CT 06460",116000
24180,"439 CENTRAL AVE UNIT 3ANEW HAVEN, CT 06515",127000
24181,"439 CENTRAL AV UNIT B-3NEW HAVEN, CT 06515",116000
24182,"439 CENTRAL AV C3NEW HAVEN, CT 06515-2249",97400
24183,"PO BOX 2159BRANFORD, CT 06405",116800
24184,"449 CENTRAL AVNEW HAVEN, CT 06515",211900
24185,"453 CENTRAL AVNEW HAVEN, CT 06515",186300
24186,"459 CENTRAL AVNEW HAVEN, CT 06515",290900
24187,"270 ALDEN AVNEW HAVEN, CT 06515",282800
24188,"224 WEST ROCK AVENEW HAVEN, CT 06515-2259",248600
24189,"15 QUIGLEY RDWALLINGFORD, CT 06492",250200
24190,"212 WEST ROCK AVNEW HAVEN, CT 06515",243200
24191,"208 WEST ROCK AVNEW HAVEN, CT 06515",233500
24192,"206 WEST ROCK AVENEW HAVEN, CT 06515",235300
24193,"200 WEST ROCK AVNEW HAVEN, CT 06511",227500
24194,"196 WEST ROCK AVNEW HAVEN, CT 06515",263800
24195,"190 WEST ROCK AVNEW HAVEN, CT 06515",276800
24196,"184 WEST ROCK AVNEW HAVEN, CT 06511",210000
24197,"180 WEST ROCK AVNEW HAVEN, CT 06515",249800
24198,"172 WEST ROCK AVENEW HAVEN, CT 06515",258400
24199,"168 WEST ROCK AVNEW HAVEN, CT 06515",197000
24200,"2115 CHAPEL STNEW HAVEN, CT 06515",255500
24201,"156 W ROCK AVNEW HAVEN, CT 06515",268900
24202,"154 WEST ROCK AVNEW HAVEN, CT 06515",201800
24203,"150 W ROCK AVNEW HAVEN, CT 06515",202900
24204,"144 WEST ROCK AVNEW HAVEN, CT 06511",236600
24205,"138 WEST ROCK AVNEW HAVEN, CT 06515",233300
24206,"134 WEST ROCK AVNEW HAVEN, CT 06511",254600
24207,"130 WEST ROCK AVNEW HAVEN, CT 06515",265400
24208,"124 WEST ROCK AVNEW HAVEN, CT 06515",247800
24209,"120 WEST ROCK AVNEW HAVEN, CT 06515",236600
24210,"170 CLEVLAND RDNEW HAVEN, CT 06515",352400
24211,"769 EDGEWOOD AVNEW HAVEN, CT 06511",283100
24212,"775 EDGEWOOD AVENEW HAVEN, CT 06515",291100
24213,"779  EDGEWOOD AVNEW HAVEN, CT 06515",256700
24214,"785 EDGEWOOD AVNEW HAVEN, CT 06511",248000
24215,"737 EDGEWOOD AVNEW HAVEN, CT 06515",27485300
24216,"127 WEST ROCK AVNEW HAVEN, CT 06515",271000
24217,"131 WEST ROCK AVNEW HAVEN, CT 06515",243900
24218,"137 WEST ROCK AVNEW HAVEN, CT 06515",236500
24219,"14 LAUREL PLWEST HAVEN, CT 06516",234700
24220,"147 WEST ROCK AVNEW HAVEN, CT 06515",225900
24221,"151 WEST ROCK AVNEW HAVEN, CT 06515",233200
24222,"155 WEST ROCK AVNEW HAVEN, CT 06511",335100
24223,"161 WEST ROCK AVNEW HAVEN, CT 06515",256300
24224,"167 WEST ROCK AVNEW HAVEN, CT 06515",247200
24225,"173 WEST ROCK AVNEW HAVEN, CT 06515",241200
24226,"177 WEST ROCK AVNEW HAVEN, CT 06515",234100
24227,"179 WEST ROCK AVNEW HAVEN, CT 06515",232600
24228,"183 WEST ROCK AVNEW HAVEN, CT 06515",238400
24229,"187 W ROCK AVENEW HAVEN, CT 06515",227500
24230,"195 WEST ROCK AVNEW HAVEN, CT 06515",292100
24231,"199 WEST ROCK AVNEW HAVEN, CT 06515",301300
24232,"205 WEST ROCK AVENUENEW HAVEN, CT 06515",243400
24233,"209 WEST ROCK AVNEW HAVEN, CT 06515",251200
24234,"215 WEST ROCK AVNEW HAVEN, CT 06515",206500
24235,"221 WEST ROCK AVNEW HAVEN, CT 06515",294900
24236,"28 WEST ELM STNEW HAVEN, CT 06511",284900
24237,"22 WEST ELM STNEW HAVEN, CT 06515",224600
24238,"18 WEST ELM STNEW HAVEN, CT 06515",277100
24239,"394  YALE AVNEW HAVEN, CT 06515",327700
24240,"390 YALE AVNEW HAVEN, CT 06515",204100
24241,"382 YALE AVNEW HAVEN, CT 06511",316800
24242,"376 YALE AVENEW HAVEN, CT 06515",249200
24243,"370 YALE AVNEW HAVEN, CT 06515",248200
24244,"51 CLEARVIEW DRIVEWALLINGFORD, CT 06492",227000
24245,"360 YALE AVENUENEW HAVEN, CT 06515",234400
24246,"315 SEVENTH AVE APT 16ANEW YORK, NY 10001",219500
24247,"352 YALE AVNEW HAVEN, CT 06515",235900
24248,"346  YALE AVNEW HAVEN, CT 06515",266200
24249,"342 YALE AVNEW HAVEN, CT 06515",290200
24250,"336 YALE AVNEW HAVEN, CT 06515",219900
24251,"334 YALE AVENEW HAVEN, CT 06515",280600
24252,"330 YALE AVNEW HAVEN, CT 06515",277400
24253,"324 YALE AVNEW HAVEN, CT 06511",258800
24254,"318 YALE AVNEW HAVEN, CT 06515",277500
24255,"310 YALE AVENUENEW HAVEN, CT 06515",356300
24256,"304 YALE AVNEW HAVEN, CT 06515",266600
24257,"294 YALE AVNEW HAVEN, CT 06515",246100
24258,"165 CHURCH STNEW HAVEN, CT 06510",105400
24259,"117  ALSTON AVNEW HAVEN, CT 06515",394000
24260,"125  ALSTON AVNEW HAVEN, CT 06515",301400
24261,"135 ALSTON AVNEW HAVEN, CT 06515",369400
24262,"139 ALSTON AVNEW HAVEN, CT 06515",316200
24263,"149 ALSTON AVNEW HAVEN, CT 06515",291300
24264,"153 ALSTON AVNEW HAVEN, CT 06515",317900
24265,"157 ALSTON AVNEW HAVEN, CT 06515",358400
24266,"165 ALSTON AVNEW HAVEN, CT 06515",225300
24267,"171 ALSTON AVNEW HAVEN, CT 06515",276500
24268,"181 ALSTON AVENEW HAVEN, CT 06515",317800
24269,"176 MCKINLEY AVNEW HAVEN, CT 06515",382500
24270,"170 MCKINLEY AVNEW HAVEN, CT 06515",330800
24271,"160 MCKINLEY AVENEW HAVEN, CT 06515",397600
24272,"154 MCKINLEY AVNEW HAVEN, CT 06515",366200
24273,"146 MCKINLEY AVNEW HAVEN, CT 06515",343700
24274,"140 MCKINLEY AVNEW HAVEN, CT 06515",375700
24275,"132 MCKINLEY AVNEW HAVEN, CT 06515",367200
24276,"126 MCKINLEY AVNEW HAVEN, CT 06515",338500
24277,"116 MCKINLEY AVNEW HAVEN, CT 06515",474300
24278,"121 MCKINLEY AVNEW HAVEN, CT 06515",619900
24279,"125 MCKINLEY AVNEW HAVEN, CT 06515",375200
24280,"131 MCKINLEY AVNEW HAVEN, CT 06515",370400
24281,"139 MCKINLEY AVNEW HAVEN, CT 06515",421900
24282,"145 MCKINLEY AVNEW HAVEN, CT 06515",430700
24283,"153 MCKINLEY AVNEW HAVEN, CT 06515",394400
24284,"161 MCKINLEY AVNEW HAVEN, CT 06515",364600
24285,"167 MCKINLEY AVNEW HAVEN, CT 06515",504500
24286,"173 MCKINLEY AVNEW HAVEN, CT 06515",393600
24287,"172 ALDEN AVNEW HAVEN, CT 06511",265700
24288,"908 STATE STNEW HAVEN, CT 06511",236600
24289,"164 ALDEN AVNEW HAVEN, CT 06511",245800
24290,"231 PARK STSTAFFNEW HAVEN, CT 06511",314300
24291,"154 ALDEN AVNEW HAVEN, CT 06515",302600
24292,"150 ALDEN AVNEW HAVEN, CT 06515",228100
24293,"146 ALDEN AVNEW HAVEN, CT 06511",286100
24294,"140 ALDEN AVNEW HAVEN, CT 06515",252800
24295,"136 ALDEN AVNEW HAVEN, CT 06515",338500
24296,"128 ALDEN AVNEW HAVEN, CT 06515",280200
24297,"116 ALDEN AVNEW HAVEN, CT 06515-2110",422900
24298,"111 ALDEN AVNEW HAVEN, CT 06511",288500
24299,"117  ALDEN AVNEW HAVEN, CT 06515",267400
24300,"123 ALDEN AVNEW HAVEN, CT 06515",315900
24301,"127 ALDEN AVNEW HAVEN, CT 06515",300400
24302,"137 ALDEN AVNEW HAVEN, CT 06515",303800
24303,"137 ALDEN AVNEW HAVEN, CT 06515",228300
24304,"147 ALDEN AVNEW HAVEN, CT 06515",313800
24305,"151 ALDEN AVNEW HAVEN, CT 06511",251800
24306,"157 ALDEN AVENUENEW HAVEN, CT 06515",261500
24307,"161 ALDEN AVNEW HAVEN, CT 06515",283600
24308,"165 ALDEN AVENEW HAVEN, CT 06515",264900
24309,"169 ALDEN AVNEW HAVEN, CT 06515",229400
24310,"173 ALDEN AVNEW HAVEN, CT 06511",268700
24311,"179 ALDEN AVNEW HAVEN, CT 06515",291800
24312,"205 ALDEN AVENEW HAVEN, CT 06515",202400
