pid,location,latitude_ArcGIS,longitude_ArcGIS
19460,34 WEST ST,41.29553871,-72.93896282
19461,11 TRUMAN ST,41.29527181,-72.93916329
19462,15 TRUMAN ST,41.29520188,-72.93923322
19463,19 TRUMAN ST,41.29506201,-72.93936259
19464,25 TRUMAN ST,41.29491166,-72.93951295
19465,NA,NA,NA
19466,29 TRUMAN ST,41.29482191,-72.93960269
19467,33 TRUMAN ST,41.29473216,-72.93968312
19468,37 TRUMAN ST,41.29465291,-72.93976237
19469,41 TRUMAN ST,41.29458298,-72.9398323
19470,45 TRUMAN ST,41.29450256,-72.93991273
19471,47 TRUMAN ST,41.29442213,-72.93999198
19472,NA,NA,NA
19473,NA,NA,NA
19474,57 TRUMAN ST,41.29419252,-72.94022276
19475,61 TRUMAN ST,41.29412259,-72.94029269
19476,65 TRUMAN ST,41.29404217,-72.94037195
19477,138 FRANK ST,41.29447808,-72.94115985
19478,136 FRANK ST,41.2945888,-72.94104912
19479,130 FRANK ST,41.29468787,-72.94093956
19480,124 FRANK ST,41.29477879,-72.94084982
19481,122 FRANK ST,41.29486853,-72.94074958
19482,116 FRANK ST,41.29488564,-72.94073195
19483,112 FRANK ST,41.29516808,-72.94042906
19484,106 FRANK ST,41.29525782,-72.94033931
19485,FRANK ST,41.29511642,-72.94053213
19486,96 FRANK ST,41.29536855,-72.94022975
19487,94 FRANK ST,41.29545829,-72.94011903
19488,86 FRANK ST,41.29555853,-72.94001996
19489,84 FRANK ST,41.2956879,-72.93988009
19490,80 WEST ST,41.29661916,-72.9399745
19491,NA,NA,NA
19492,70 WEST ST,41.29642918,-72.93981482
19493,68 WEST ST,41.29631962,-72.93972391
19494,66 WEST ST,41.2962392,-72.93964465
19495,69 FRANK ST,41.29598278,-72.93965165
19496,73 FRANK ST,41.29592334,-72.93972158
19497,77 FRANK ST,41.29586273,-72.93978102
19498,79 FRANK ST,41.29580329,-72.93984163
19499,83 FRANK ST,41.29575317,-72.93989175
19500,85 FRANK ST,41.29569257,-72.93996168
19501,87 FRANK ST,41.29560282,-72.94006191
19502,89 FRANK ST,41.29550258,-72.94017147
19503,93 FRANK ST,41.29541284,-72.94026122
19504,95 FRANK ST,41.29532309,-72.94035213
19505,109 FRANK ST,41.29516341,-72.94053163
19506,54 ADELINE ST,41.29551774,-72.94136964
19507,52 ADELINE ST,41.29565876,-72.94122978
19508,42 ADELINE ST,41.29579863,-72.94107943
19509,40 ADELINE ST,41.29586856,-72.94100949
19510,36 ADELINE ST,41.295928,-72.94093956
19511,32 ADELINE ST,41.29599793,-72.94086963
19512,28 ADELINE ST,41.29606787,-72.94078921
19513,24 ADELINE ST,41.2961378,-72.94070995
19514,22 ADELINE ST,41.29622871,-72.94062953
19515,20 ADELINE ST,41.29629864,-72.94054911
19516,16 ADELINE ST,41.29636857,-72.94046985
19517,14 ADELINE ST,41.29643851,-72.94039992
19518,2 THORN ST,41.29709587,-72.94137547
19519,86 WEST ST,41.29682896,-72.94016332
19520,9 ADELINE ST,41.2965131,-72.94040225
19521,17 ADELINE ST,41.29639305,-72.94053163
19522,19 ADELINE ST,41.2963033,-72.94063186
19523,27 ADELINE ST,41.29619258,-72.94075191
19524,31 ADELINE ST,41.29609351,-72.94085215
19525,33 ADELINE ST,41.29602241,-72.9409314
19526,NA,NA,NA
19527,41 ADELINE ST,41.29588255,-72.94107127
19528,43 ADELINE ST,41.2958231,-72.9411412
19529,45 ADELINE ST,41.2957625,-72.94120181
19530,45 EDDY ST,41.29655283,-72.94271809
19531,49 EDDY ST,41.29657184,-72.9427378
19532,EDDY ST,41.2953878,-72.94136095
19533,58 THORN ST,41.29647464,-72.9425072
19534,54 THORN ST,41.29656555,-72.94233704
19535,50 THORN ST,41.29661567,-72.94224729
19536,48 THORN ST,41.29666462,-72.94215638
19537,44 THORN ST,41.29671474,-72.94205731
19538,467 COLUMBUS AV,41.29770777,-72.94130088
19539,136 WEST ST,41.29806909,-72.9412729
19540,469 COLUMBUS AV,41.29769845,-72.94147105
19541,NA,NA,NA
19542,473 COLUMBUS AV,41.29769845,-72.94168084
19543,475 COLUMBUS AV,41.29769845,-72.94184168
19544,53 THORN ST,41.29666579,-72.94226477
19545,55 THORN ST,41.29661567,-72.94235452
19546,57 THORN ST,41.29657604,-72.94242445
19547,59 THORN ST,41.29653641,-72.9425142
19548,476 COLUMBUS AV,41.29764367,-72.94189996
19549,31 THORN ST,41.29687558,-72.94188481
19550,744 CONGRESS AV,41.29947356,-72.94152349
19551,64 REDFIELD ST,41.29913205,-72.94119714
19552,60 REDFIELD ST,41.29904814,-72.94113304
19553,56 REDFIELD ST,41.29898869,-72.94107243
19554,54 REDFIELD ST,41.29891876,-72.94101299
19555,48 REDFIELD ST,41.29882902,-72.94091275
19556,44 REDFIELD ST,41.29870897,-72.94080319
19557,40 REDFIELD ST,41.29860873,-72.94070296
19558,36 REDFIELD ST,41.29850849,-72.94060272
19559,28 REDFIELD ST,41.29836863,-72.94046286
19560,32 REDFIELD ST,41.29842924,-72.9405223
19561,24 REDFIELD ST,41.29830919,-72.94040225
19562,20 REDFIELD ST,41.29822877,-72.94032299
19563,16 REDFIELD ST,41.29813902,-72.94023208
19564,425 COLUMBUS AV,41.29772221,-72.9396198
19565,431 COLUMBUS AV,41.29770777,-72.94034048
19566,437 COLUMBUS AV,41.29770777,-72.94060039
19567,449 COLUMBUS AV,41.29770777,-72.94083117
19568,131 WEST ST,41.29803296,-72.94113887
19569,NA,NA,NA
19570,137 WEST ST,41.29818214,-72.94128922
19571,143 WEST ST,41.29828238,-72.94138829
19572,145 WEST ST,41.29832201,-72.94143841
19573,149 WEST ST,41.29842224,-72.94153865
19574,151 WEST ST,41.29847236,-72.94158876
19575,155 WEST ST,41.2985726,-72.94167851
19576,157 WEST ST,41.29862272,-72.94172863
19577,159 WEST ST,41.29866235,-72.94177875
19578,163 WEST ST,41.29876258,-72.94187898
19579,167 WEST ST,41.29886282,-72.94197922
19580,169 WEST ST,41.29891293,-72.94201885
19581,790 CONGRESS AV,41.29924395,-72.94232305
19582,784 CONGRESS AV,41.29929406,-72.94215288
19583,778 CONGRESS AV,41.29933369,-72.94202351
19584,766 CONGRESS AV,41.29937332,-72.94187315
19585,762 CONGRESS AV,41.29941411,-72.9417228
19586,756 CONGRESS AV,41.29943393,-72.94165287
19587,150 TRUMAN ST,41.29216799,-72.94211908
19588,729 WASHINGTON AV,41.29187078,-72.94059456
19589,733 WASHINGTON AV,41.29175073,-72.9406948
19590,737 WASHINGTON AV,41.29166098,-72.94077522
19591,741 WASHINGTON AV,41.29157124,-72.94085448
19592,743 WASHINGTON AV,41.29148149,-72.94092441
19593,745 WASHINGTON AV,41.29141156,-72.94098502
19594,747 WASHINGTON AV,41.29131132,-72.94107476
19595,339 ELLA T GRASSO BLVD,41.2911633,-72.94168084
19596,ELLA T GRASSO BLVD,41.31856412,-72.94930846
19597,114 TRUMAN ST,41.29286848,-72.94143841
19598,MORRIS ST,41.29158353,-72.93936874
19599,156 MORRIS ST,41.29294424,-72.94034281
19600,695 WASHINGTON AV,41.29264003,-72.93997567
19601,697 WASHINGTON AV,41.2925701,-72.94003627
19602,703 WASHINGTON AV,41.29249084,-72.94009571
19603,705 WASHINGTON AV,41.29242091,-72.94015516
19604,709 WASHINGTON AV,41.29223093,-72.94030551
19605,723 WASHINGTON AV,41.29206076,-72.94044538
19606,24 CLOVER PL,41.2938347,-72.9402519
19607,18 CLOVER PL,41.29369484,-72.93994187
19608,16 CLOVER PL,41.29366454,-72.93988242
19609,14 CLOVER PL,41.29358411,-72.93970177
19610,665 WASHINGTON AV,41.29352223,-72.93924391
19611,667 WASHINGTON AV,41.29330089,-72.93943486
19612,669 WASHINGTON AV,41.29322047,-72.93949547
19613,673 WASHINGTON AV,41.29315054,-72.93955491
19614,677 WASHINGTON AV,41.29307128,-72.93962484
19615,683 WASHINGTON AV,41.29297104,-72.93970526
19616,689 WASHINGTON AV,41.2928813,-72.93978452
19617,157 MORRIS ST,41.29299669,-72.94032766
19618,163 MORRIS ST,41.29307594,-72.94047801
19619,92 TRUMAN ST,41.29340812,-72.94091858
19620,88 TRUMAN ST,41.29348854,-72.94083816
19621,86 TRUMAN ST,41.29355847,-72.94076823
19622,82 TRUMAN ST,41.29363889,-72.94068897
19623,78 TRUMAN ST,41.29371815,-72.94060855
19624,20 CLOVER PL,41.29374496,-72.94006191
19625,62 BARCLAY ST,41.2929081,-72.94253052
19626,66 BARCLAY ST,41.29276824,-72.94238133
19627,68 BARCLAY ST,41.29283817,-72.94246058
19628,439 ELLA T GRASSO BLVD,41.29218314,-72.94284055
19629,155 TRUMAN ST,41.2922321,-72.94215288
19630,240 FRANK ST,41.29261789,-72.94305967
19631,154 FRANK ST,41.29430908,-72.94133817
19632,71 TRUMAN ST,41.29388249,-72.94053279
19633,75 TRUMAN ST,41.29381256,-72.94060272
19634,77 TRUMAN ST,41.29373214,-72.94068198
19635,81 TRUMAN ST,41.29366221,-72.94075308
19636,85 TRUMAN ST,41.29358295,-72.94083233
19637,87 TRUMAN ST,41.29350253,-72.94091275
19638,TRUMAN ST,41.2936731,-72.94069691
19639,95 TRUMAN ST,41.2932636,-72.94114771
19640,99 TRUMAN ST,41.29328224,-72.94113304
19641,103 TRUMAN ST,41.29320182,-72.94120297
19642,109 TRUMAN ST,41.29312256,-72.94128339
19643,111 TRUMAN ST,41.29304214,-72.94135333
19644,113 TRUMAN ST,41.29297221,-72.94143375
19645,117 TRUMAN ST,41.29288246,-72.94150368
19646,121 TRUMAN ST,41.29281253,-72.94158294
19647,125 TRUMAN ST,41.29273211,-72.94165287
19648,129 TRUMAN ST,41.29264236,-72.94173329
19649,198 FRANK ST,41.29309809,-72.94255849
19650,196 FRANK ST,41.29317851,-72.94247923
19651,194 FRANK ST,41.29324844,-72.9424093
19652,192 FRANK ST,41.29331837,-72.9423382
19653,188 FRANK ST,41.29340812,-72.94223913
19654,184 FRANK ST,41.29352817,-72.94212841
19655,176 FRANK ST,41.29363889,-72.94201885
19656,174 FRANK ST,41.29373913,-72.94191861
19657,170 FRANK ST,41.29380906,-72.94184868
19658,168 FRANK ST,41.2938685,-72.94177875
19659,164 FRANK ST,41.29393844,-72.9417193
19660,162 FRANK ST,41.29399904,-72.94164821
19661,160 FRANK ST,41.2940783,-72.94157827
19662,158 FRANK ST,41.29413891,-72.94150834
19663,156 FRANK ST,41.29421816,-72.94142909
19664,88 BARCLAY ST,41.29354798,-72.94321235
19665,84 BARCLAY ST,41.29341861,-72.94307249
19666,80 BARCLAY ST #REAR,41.293358,-72.94301188
19667,80 BARCLAY ST,41.293358,-72.94301188
19668,465 ELLA T GRASSO BLVD,41.29272395,-72.94346061
19669,475 ELLA T GRASSO BLVD,41.29290344,-72.94367041
19670,150 ADELINE ST,41.29332886,-72.94358882
19671,60 ADELINE ST,41.29534873,-72.94154914
19672,117 FRANK ST,41.2949035,-72.94080203
19673,123 FRANK ST,41.29479277,-72.94092208
19674,131 FRANK ST,41.29469254,-72.94102231
19675,137 FRANK ST,41.29461328,-72.94111206
19676,139 FRANK ST,41.29454335,-72.94119132
19677,141 FRANK ST,41.29447342,-72.94126125
19678,143 FRANK ST,41.29437202,-72.94136265
19679,147 FRANK ST,41.29426246,-72.94147221
19680,159 FRANK ST,41.2941529,-72.94158294
19681,165 FRANK ST,41.29403284,-72.94170299
19682,169 FRANK ST,41.2939431,-72.94180206
19683,171 FRANK ST,41.29387317,-72.94186266
19684,173 FRANK ST,41.29381256,-72.94192211
19685,175 FRANK ST,41.29375312,-72.94199204
19686,181 FRANK ST,41.29366221,-72.94208295
19687,183 FRANK ST,41.29356314,-72.94218202
19688,187 FRANK ST,41.29349204,-72.94225195
19689,191 FRANK ST,41.29342211,-72.94231256
19690,193 FRANK ST,41.29336266,-72.94238249
19691,69 BARCLAY ST,41.29319249,-72.94274964
19692,77 BARCLAY ST,41.29332304,-72.94287901
19693,81 BARCLAY ST,41.29345241,-72.94301887
19694,NA,NA,NA
19695,134 ADELINE ST,41.29377876,-72.94313892
19696,NA,NA,NA
19697,NA,NA,NA
19698,130 ADELINE ST,41.2938382,-72.94307832
19699,NA,NA,NA
19700,124 ADELINE ST,41.29396874,-72.94293845
19701,120 ADELINE ST,41.29403867,-72.94286852
19702,118 ADELINE ST,41.2941086,-72.94279859
19703,114 ADELINE ST,41.29417854,-72.94273915
19704,112 ADELINE ST,41.29423798,-72.94266921
19705,108 ADELINE ST,41.29432889,-72.9425783
19706,102 ADELINE ST,41.29442913,-72.94247923
19707,98 ADELINE ST,41.29449906,-72.9424093
19708,96 ADELINE ST,41.29456899,-72.94233937
19709,90 ADELINE ST,41.29465874,-72.94224846
19710,86 ADELINE ST,41.29477879,-72.94212841
19711,80 ADELINE ST,41.29488835,-72.94201885
19712,78 ADELINE ST,41.29495828,-72.94193842
19713,74 ADELINE ST,41.29502821,-72.94187898
19714,72 ADELINE ST,41.29508882,-72.94180905
19715,70 ADELINE ST,41.29515875,-72.94173912
19716,66 ADELINE ST,41.29522868,-72.94167851
19717,62 ADELINE ST,41.29528812,-72.94160858
19718,50 EDDY ST,41.29644433,-72.9426191
19719,61 ADELINE ST,41.29538253,-72.94160275
19720,67 ADELINE ST,41.29520304,-72.94178224
19721,77 ADELINE ST,41.29508299,-72.94191278
19722,81 ADELINE ST,41.29498275,-72.94200253
19723,85 ADELINE ST,41.29487319,-72.94212258
19724,91 ADELINE ST,41.29477296,-72.94222281
19725,95 ADELINE ST,41.29466223,-72.94233237
19726,99 ADELINE ST,41.29456316,-72.94243261
19727,103 ADELINE ST,41.29445244,-72.94254217
19728,109 ADELINE ST,41.2943522,-72.9426529
19729,113 ADELINE ST,41.29424264,-72.94276246
19730,113 ADELINE ST #REAR,41.29424264,-72.94276246
19731,119 ADELINE ST,41.2941529,-72.94284288
19732,121 ADELINE ST,41.29409229,-72.94291281
19733,125 ADELINE ST,41.29402236,-72.94297225
19734,127 ADELINE ST,41.29395242,-72.94305267
19735,133 ADELINE ST,41.29388249,-72.94312261
19736,135 ADELINE ST,41.29381256,-72.94319254
19737,105 BARCLAY ST,41.29411327,-72.94368906
19738,109 BARCLAY ST,41.29416222,-72.9437485
19739,100 BARCLAY ST,41.29403867,-72.94371237
19740,96 BARCLAY ST,41.2938685,-72.9435422
19741,145 ADELINE ST,41.29350253,-72.94350257
19742,155 ADELINE ST,41.29338248,-72.94362262
19743,525 ELLA T GRASSO BLVD,41.29382421,-72.94473104
19744,808 WASHINGTON AV,41.29045466,-72.94227876
19745,WASHINGTON AV,41.29615768,-72.93716124
19746,203 LAMBERTON ST,41.29022738,-72.93971459
19747,205 LAMBERTON ST,41.29020756,-72.93980666
19748,215 LAMBERTON ST,41.29011782,-72.94013884
19749,ELLA T GRASSO BLVD,41.31856412,-72.94930846
19750,396 ELLA T GRASSO BLVD,41.29077694,-72.94132299
19751,ELLA T GRASSO BLVD,41.31856412,-72.94930846
19752,WASHINGTON AV,41.29615768,-72.93716124
19753,540 ELLA T GRASSO BLVD,41.29371133,-72.9446907
19754,ELLA T GRASSO BLVD,41.31856412,-72.94930846
19755,ELLA T GRASSO BLVD,41.31856412,-72.94930846
19756,500 ELLA T GRASSO BLVD,41.29291644,-72.94377321
19757,468 ELLA T GRASSO BLVD,41.29230401,-72.94306853
19758,440 ELLA T GRASSO BLVD,41.29170935,-72.94240764
19759,ELLA T GRASSO BLVD,41.31856412,-72.94930846
19760,ELLA T GRASSO BLVD,41.31856412,-72.94930846
19761,WASHINGTON AV,41.29615768,-72.93716124
19762,220 TERMINAL PL,41.29491749,-72.94829058
19763,PRINTERS LA,41.29445582,-72.94794788
19764,PRINTERS LA,41.29445582,-72.94794788
19765,TERMINAL PL,41.29492639,-72.94824288
19766,30 PRINTERS LA,41.29465641,-72.94760408
19767,PRINTERS LA,41.29445582,-72.94794788
19768,60 PRINTERS LA,41.29359577,-72.94915424
19769,ORANGE AV,41.29738773,-72.94988168
19770,30 ORANGE AV,41.29736277,-72.94976848
19771,690 ELLA T GRASSO BLVD,41.29711801,-72.9485808
19772,10 ORANGE AV,41.29737326,-72.94973818
19773,670 ELLA T GRASSO BLVD,41.29677768,-72.94821133
19774,650 ELLA T GRASSO BLVD,41.29639771,-72.94779057
19775,41 LONGHINI LA,41.29522519,-72.94885587
19776,47 LONGHINI LA,41.29465524,-72.94974633
19777,51 LONGHINI LA,41.29465524,-72.94974633
19778,TERMINAL PL,41.29492639,-72.94824288
19779,592 ELLA T GRASSO BLVD,41.29524733,-72.946491
19780,586 ELLA T GRASSO BLVD,41.29509814,-72.94632083
19781,630 ELLA T GRASSO BLVD,41.29601775,-72.94737098
19782,624 ELLA T GRASSO BLVD,41.29591751,-72.94726142
19783,620 ELLA T GRASSO BLVD,41.29575784,-72.94708076
19784,610 ELLA T GRASSO BLVD,41.29525446,-72.94650074
19785,604 ELLA T GRASSO BLVD,41.29516002,-72.94639115
19786,29 TERMINAL PL,41.29468321,-72.94792111
19787,199 TERMINAL PL,41.29478345,-72.94804116
19788,209 TERMINAL PL,41.29492331,-72.94820084
19789,219 TERMINAL PL,41.29504336,-72.9483407
19790,299 TERMINAL PL,41.29518323,-72.94850038
19791,COLUMBUS AV,41.29773527,-72.9378719
19792,EDDY ST,41.2953878,-72.94136095
19793,516 COLUMBUS AV,41.29760287,-72.94322867
19794,CONGRESS AV,41.3001993,-72.9392064
19795,914 CONGRESS AV,41.29789228,-72.9469603
19796,910 CONGRESS AV,41.29810405,-72.94623342
19797,906 CONGRESS AV,41.29813319,-72.94614367
19798,900 CONGRESS AV,41.29817399,-72.94598283
19799,896 CONGRESS AV,41.2982241,-72.94580333
19800,892 CONGRESS AV,41.29825441,-72.94569261
19801,890 CONGRESS AV,41.29829404,-72.94558188
19802,886 CONGRESS AV,41.29832434,-72.94549214
19803,NA,NA,NA
19804,880 CONGRESS AV,41.29838378,-72.94530215
19805,878 CONGRESS AV,41.29841409,-72.94519259
19806,874 CONGRESS AV,41.29845371,-72.94509236
19807,870 CONGRESS AV,41.29848402,-72.94499212
19808,866 CONGRESS AV,41.29855395,-72.94478233
19809,864 CONGRESS AV,41.29858425,-72.94468209
19810,862 CONGRESS AV,41.29861339,-72.94459234
19811,856 CONGRESS AV,41.2986437,-72.94449211
19812,26 DOWNES ST,41.29835697,-72.94423219
19813,24 DOWNES ST,41.29825208,-72.9441949
19814,20 DOWNES ST,41.29816233,-72.94416576
19815,16 DOWNES ST,41.29808191,-72.94414478
19816,4 DOWNES ST,41.29796419,-72.94412613
19817,541 COLUMBUS AV,41.29761803,-72.94415061
19818,547 COLUMBUS AV,41.29760754,-72.94435108
19819,551 COLUMBUS AV,41.29760754,-72.9446716
19820,563 COLUMBUS AV,41.29759821,-72.94489072
19821,565 COLUMBUS AV,41.29759821,-72.94500145
19822,569 COLUMBUS AV,41.29759821,-72.94520075
19823,573 COLUMBUS AV,41.29758772,-72.94537092
19824,575 COLUMBUS AV,41.29758772,-72.9455609
19825,583 COLUMBUS AV,41.29758772,-72.94573107
19826,585 COLUMBUS AV,41.2975784,-72.94590124
19827,593 COLUMBUS AV,41.29756791,-72.94619146
19828,595 COLUMBUS AV,41.29756791,-72.94637095
19829,848 CONGRESS AV,41.29873344,-72.94420306
19830,25 DOWNES ST,41.29837329,-72.94415877
19831,846 CONGRESS AV,41.29876375,-72.94407252
19832,842 CONGRESS AV,41.29879405,-72.94397345
19833,840 CONGRESS AV,41.29882319,-72.94386272
19834,836 CONGRESS AV,41.29885349,-72.94376248
19835,834 CONGRESS AV,41.2988838,-72.94365292
19836,826 CONGRESS AV,41.29892342,-72.94350257
19837,28 BOND ST,41.29862388,-72.94322051
19838,24 BOND ST,41.29847469,-72.94314009
19839,20 BOND ST,41.29834415,-72.94307016
19840,18 BOND ST,41.29823459,-72.94300955
19841,14 BOND ST,41.29813436,-72.94295011
19842,513 COLUMBUS AV,41.29765765,-72.94304102
19843,517 COLUMBUS AV,41.29765765,-72.94321235
19844,519 COLUMBUS AV,41.29764833,-72.94332191
19845,521 COLUMBUS AV,41.29764833,-72.94343147
19846,523 COLUMBUS AV,41.29763784,-72.9435422
19847,525 COLUMBUS AV,41.29763784,-72.94364243
19848,535 COLUMBUS AV,41.29762852,-72.94381144
19849,5 DOWNES ST,41.29805976,-72.94406552
19850,15 DOWNES ST,41.29814951,-72.94408534
19851,19 DOWNES ST,41.29820895,-72.94410632
19852,21 DOWNES ST,41.29825907,-72.94411564
19853,800 CONGRESS AV,41.299291,-72.94216267
19854,158 WEST ST,41.29858892,-72.94178224
19855,162 WEST ST,41.29867866,-72.94188248
19856,156 WEST ST,41.2985388,-72.94174261
19857,150 WEST ST,41.29839893,-72.94159226
19858,140 WEST ST,41.29814834,-72.94135216
19859,5 WEST LA,41.34688164,-72.9921636
19860,487 COLUMBUS AV,41.29767747,-72.94235219
19861,WEST LA,41.29758677,-72.94079165
19862,499 COLUMBUS AV,41.29766814,-72.94270185
19863,418 DAVENPORT AV,41.29832551,-72.94690593
19864,907 CONGRESS AV,41.29797644,-72.94701068
19865,410 DAVENPORT AV,41.29858542,-72.94644671
19866,408 DAVENPORT AV,41.29866584,-72.94630568
19867,394 DAVENPORT AV,41.29873577,-72.94618679
19868,384 DAVENPORT AV,41.29889545,-72.94589658
19869,380 DAVENPORT AV,41.29906562,-72.94560636
19870,370 DAVENPORT AV,41.29920548,-72.94536626
19871,354 DAVENPORT AV,41.29935584,-72.94508653
19872,348 DAVENPORT AV,41.29947589,-72.94488606
19873,326 DAVENPORT AV,41.29955514,-72.94475668
19874,322 DAVENPORT AV,41.29975562,-72.94439653
19875,320 DAVENPORT AV,41.2999456,-72.9440562
19876,316 DAVENPORT AV,41.30003534,-72.94390584
19877,312 DAVENPORT AV,41.30009479,-72.94379628
19878,306 DAVENPORT AV,41.30015539,-72.94369605
19879,218 WEST ST,41.29994793,-72.94335222
19880,214 WEST ST,41.299878,-72.94328228
19881,212 WEST ST,41.29967869,-72.94307249
19882,210 WEST ST,41.29967636,-72.94306783
19883,817 CONGRESS AV,41.29909709,-72.94307832
19884,827 CONGRESS AV,41.29896771,-72.94355852
19885,829 CONGRESS AV,41.29893741,-72.94365759
19886,833 CONGRESS AV,41.29890711,-72.94377764
19887,837 CONGRESS AV,41.29886748,-72.94391867
19888,843 CONGRESS AV,41.29882785,-72.94404804
19889,NA,NA,NA
19890,849 CONGRESS AV,41.29875792,-72.94432777
19891,855 CONGRESS AV,41.2987078,-72.94448861
19892,859 CONGRESS AV,41.29865768,-72.94461915
19893,865 CONGRESS AV,41.29856677,-72.94489888
19894,879 CONGRESS AV,41.29847703,-72.94520891
19895,885 CONGRESS AV,41.29835697,-72.94555857
19896,889 CONGRESS AV,41.29830686,-72.94572874
19897,893 CONGRESS AV,41.29826723,-72.9458383
19898,897 CONGRESS AV,41.2982276,-72.9460073
19899,903 CONGRESS AV,41.29817748,-72.94619845
19900,200 DERBY AV,41.31005311,-72.95368467
19901,NA,NA,NA
19902,NA,NA,NA
19903,NA,NA,NA
19904,66 STEVENS ST,41.30360421,-72.94377997
19905,64 STEVENS ST,41.30348416,-72.94371004
19906,62 STEVENS ST,41.30339441,-72.94365992
19907,60 STEVENS ST,41.3033035,-72.9436098
19908,58 STEVENS ST,41.30325455,-72.9435795
19909,56 STEVENS ST,41.30317413,-72.94352938
19910,54 STEVENS ST,41.30310419,-72.94348975
19911,52 STEVENS ST,41.30302377,-72.94345012
19912,50 STEVENS ST,41.30294452,-72.9434
19913,48 STEVENS ST,41.30286409,-72.94335921
19914,46 STEVENS ST,41.30279416,-72.94331958
19915,44 STEVENS ST,41.30271374,-72.94326946
19916,42 STEVENS ST,41.30264381,-72.94322984
19917,40 STEVENS ST,41.30256455,-72.94319021
19918,38 STEVENS ST,41.30251443,-72.9431599
19919,36 STEVENS ST,41.30240371,-72.94308997
19920,34 STEVENS ST,41.30236408,-72.94307016
19921,32 STEVENS ST,41.30229415,-72.94302936
19922,30 STEVENS ST,41.30221373,-72.94298974
19923,28 STEVENS ST,41.30214379,-72.94295011
19924,26 STEVENS ST,41.30206454,-72.94289999
19925,24 STEVENS ST,41.30198412,-72.9428592
19926,22 STEVENS ST,41.30191418,-72.94281957
19927,20 STEVENS ST,41.30180346,-72.94276013
19928,18 STEVENS ST,41.30166359,-72.9426797
19929,14 STEVENS ST,41.3014538,-72.94255965
19930,12 STEVENS ST,41.30137454,-72.94250954
19931,261 DAVENPORT AV,41.30098525,-72.94236501
19932,263 DAVENPORT AV,41.30094563,-72.94245476
19933,265 DAVENPORT AV,41.30089551,-72.94252585
19934,267 DAVENPORT AV,41.3008652,-72.9425853
19935,269 DAVENPORT AV,41.30082558,-72.94265523
19936,271 DAVENPORT AV,41.30077546,-72.94272516
19937,277 DAVENPORT AV,41.30073583,-72.94279509
19938,279 DAVENPORT AV,41.3006962,-72.94286502
19939,281 DAVENPORT AV,41.30063559,-72.94297575
19940,9 WINTHROP AV,41.30094796,-72.9433324
19941,11 WINTHROP AV,41.30104703,-72.94339184
19942,13 WINTHROP AV,41.30111696,-72.94343147
19943,15 WINTHROP AV,41.30118806,-72.94347227
19944,17 WINTHROP AV,41.3012778,-72.94353171
19945,19 WINTHROP AV,41.30131743,-72.94355152
19946,21 WINTHROP AV,41.30139785,-72.94360164
19947,23 WINTHROP AV,41.30144797,-72.94362145
19948,25 WINTHROP AV,41.3015179,-72.94367157
19949,27 WINTHROP AV,41.30159716,-72.94371237
19950,29 WINTHROP AV,41.30166709,-72.94376132
19951,33 WINTHROP AV,41.30174751,-72.94380211
19952,35 WINTHROP AV,41.30181744,-72.94385223
19953,37 WINTHROP AV,41.30188738,-72.94389186
19954,39 WINTHROP AV,41.3019678,-72.94393149
19955,41 WINTHROP AV,41.30206803,-72.94399209
19956,43 WINTHROP AV,41.30211699,-72.9440224
19957,45 WINTHROP AV,41.30222771,-72.94409233
19958,47 WINTHROP AV,41.30226734,-72.94411214
19959,49 WINTHROP AV,41.30232795,-72.94414128
19960,51 WINTHROP AV,41.30239672,-72.94418091
19961,53 WINTHROP AV,41.30246665,-72.9442217
19962,55 WINTHROP AV,41.30254707,-72.94427182
19963,57 WINTHROP AV,41.302617,-72.94431145
19964,59 WINTHROP AV,41.30269742,-72.94435108
19965,61 WINTHROP AV,41.30276735,-72.94439187
19966,63 WINTHROP AV,41.3028571,-72.94444083
19967,65 WINTHROP AV,41.30290139,-72.94448628
19968,67 WINTHROP AV,41.30300046,-72.94456554
19969,69 WINTHROP AV,41.30308088,-72.94462614
19970,71 WINTHROP AV,41.30319044,-72.94472638
19971,75 WINTHROP AV,41.30323124,-72.94475668
19972,77 WINTHROP AV,41.30328252,-72.94479748
19973,79 WINTHROP AV,41.30335245,-72.94486741
19974,81 WINTHROP AV,41.30342238,-72.94492802
19975,83 WINTHROP AV,41.30349232,-72.94499795
19976,148 SYLVAN AV,41.3039935,-72.9450166
19977,142 SYLVAN AV,41.30404361,-72.94462731
19978,138 SYLVAN AV,41.30406343,-72.94448745
19979,NA,NA,NA
19980,92 WINTHROP AV,41.30078362,-72.94330909
19981,899 ELLA T GRASSO BLVD,41.30312234,-72.95151408
19982,2 AUBURN ST,41.30444339,-72.94556557
19983,109 WINTHROP AV,41.30456228,-72.94603877
19984,123 WINTHROP AV,41.30472195,-72.94619728
19985,125 WINTHROP AV,41.30482102,-72.94627654
19986,127 WINTHROP AV,41.30493175,-72.94637678
19987,129 WINTHROP AV,41.30501101,-72.94644671
19988,133 WINTHROP AV,41.30511124,-72.94653645
19989,135 WINTHROP AV,41.30522896,-72.9466227
19990,139 WINTHROP AV,41.30534901,-72.94670313
19991,1 SHERMAN AV,41.30590381,-72.94685465
19992,SHERMAN AV,41.30636863,-72.94673957
